Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
121,AmbassadorHuang,离开塞浦路斯一周，我的国内隔离观察日期过半。非常想念塞岛明媚的阳光和善良的人们。亲身经历严格的隔离措施，我懂了中国为什么能。能用两个月时间取得全国抗疫胜利，能用两周时间控制住北京大连新疆疫情。能让抗疫和脱贫攻坚同推进，能让防控和复工复产两不误……,"Aug 17, 2020",115,13,22,zh,0
122,AmbassadorHuang,看到那些不负责任的政客们还在玩弄着欺骗和甩锅，看到那个强大的国家还在继续着最庞大的扩散与死亡，看到被谎言支配的灵魂还在愚昧地坚持，看到被霸权吓到的躯壳还在盲目地追随……,"Aug 17, 2020",43,4,5,zh,0
123,AmbassadorHuang,我发现：不是世界很太平，只是我们生活在和平的国度。不是幸福很简单，只是我们有一个以人民为中心的政权。地球是圆的，事事有轮回。人心是亮的，是非能分辨。,"Aug 17, 2020",56,13,3,zh,0
124,AmbassadorHuang,到了不得不说再见的时候了，依依不舍。我爱工作生活四年的塞浦路斯，这里的风景很美丽，这里的人们很善良。谢谢你们的支持和帮助，我和夫人会想念大家，希望有空再来看看,"Aug 8, 2020",68,3,13,zh,0
125,AmbassadorHuang,It is time to say goodbye. I have fallen in love with #Cyprus  after living and working here for the past four years with its amazing natural beauty and kind people. Thank you all for the tremendous support and help. My wife and I will miss you all. Hope to be back soon.,"Aug 8, 2020",40,1,1,en,0
126,AmbassadorHuang,签署关于TikTok和微的相关行政命令，言论自由死了。到期后无故不给中国记者签证，新闻自由死了。说消毒液可以注射，喝了之后死了。政客们还会不断搞事，人性和良知也会跟着死亡吗？,"Aug 8, 2020",12,2,4,zh,0
127,AmbassadorHuang,"As USA bans TikTok & WeChat, freedom of speech is dead. As Chinese journalists are denied US Visa renewals, freedom of speech is dead. Some died from drinking disinfectant as told so by others. As politicians continue to mess around, what will happen to our humanity & conscience?","Aug 8, 2020",8,1,0,en,0
128,AmbassadorHuang,"So many mixed feelings as this is my last press conference as an Ambassador, my last press conference in Cyprus….

It was a true pleasure to serve my country…

Click on the link below:
https://m.facebook.com/story.php?story_fbid=168419534774693&id=100514261565221&ref=page_internal…","Aug 6, 2020",12,1,0,en,0
129,AmbassadorHuang,黎巴嫩大爆炸让人们想起墨菲定律。那么摆在美国案板上的TikTok又让人们想起什么呢？一场枪口下的婚姻，一场权力操纵下的豪夺盛宴。强盗们正在虎视眈眈地张开大嘴看着盘中餐……,"Aug 6, 2020",9,1,2,zh,0
130,AmbassadorHuang,"The explosion in Beirut reminds me of Murphy's Law. Then what does Tik Tok (which is now meat on America’s chop board) remind people of? A marriage at gunpoint, an extravagant feast for the manipulators. The robbers are staring at the food on their plates with mouths wide open...","Aug 6, 2020",6,1,0,en,0
131,AmbassadorHuang,针对美国政府近来不断的挑衅，王毅最新表态认为：中美应以合作而不是脱钩来推动两国关系发展，中方将以冷静和理智来面对美方的冲动和焦躁，坚决反对人为制造所谓“新冷战”。我的解读是，任尔东西南北风，心有定力自从容。,"Aug 6, 2020",13,1,2,zh,0
132,AmbassadorHuang,"On the US provocations,  Foreign Minister Wang Yi said that - relations can only be advanced via cooperation. China will make a cool-headed response to these impulsive moves & reject any attempt to create a “new Cold War”. We can overcome anything by being focused & steady.","Aug 6, 2020",9,1,0,en,0
133,AmbassadorHuang,"Ref: news about unsafe masks from China. The Chinese government has implemented measures for export of quality protective materials. Some, out of ulterior motives, raised doubts on quality of China’s official aid to Cyprus and undermine China-Cyprus friendship.","Aug 5, 2020",9,0,1,en,0
134,AmbassadorHuang,"We will assist Cyprus in a thorough investigation and not let anyone take away from what our countries have jointly achieved in the fight against COVID-19. 
Click below for full text:
https://m.facebook.com/story.php?story_fbid=168165478133432&id=100514261565221&__tn__=%2As%2As-R…","Aug 5, 2020",6,0,0,en,0
135,AmbassadorHuang,我看到塞方有关中国问题口罩的公告和报道，了解到这是欧盟快速警报系统上周发布的旧闻。中国政府高度重视并就加强防疫物资出口的质量监管出台了多轮举措。我遗憾地发现，有人借此恶意中伤中国政府援塞物资的质量。我认为这种别有用心、破坏中塞友好的行为极不负责任。,"Aug 5, 2020",13,1,3,zh,0
136,AmbassadorHuang,我亲自见证了中塞合作抗疫取得的重要成果，建议大家在塞发现任何涉华问题口罩或不法商贩，可向使馆举报，我们将配合塞方做好调查和追责工作。,"Aug 5, 2020",5,0,0,zh,0
137,AmbassadorHuang,在塞浦路斯履职已经进入倒计时，越是要离开这里就越是依依不舍。塞外交部的同事们为我送行，我想说的是我们真的是难兄难弟，都受到大国的威胁，都在努力维护自己国家的利益，感谢你们对我工作的支持，中塞外交关系也得益于你们的努力越来越好。,"Aug 4, 2020",15,2,4,zh,0
138,AmbassadorHuang,"As my tenure is coming to an end, I am reluctant to leave Cyprus. I thank the Foreign Ministry for the farewell luncheon. & are brothers, under threat of foreign powers & fighting for our national interests. Your support is why our relations are getting closer.","Aug 4, 2020",8,1,0,en,0
139,AmbassadorHuang,中国和塞浦路斯这几天都发现新的病例而且是两位数，作为中国大使我在这里见证了两国相互支持团结抗疫的历史。借用芬兰总理马林的话祝福她新婚快乐也祝福中塞两国：我们在一起见证体验了许许多多，分享过喜悦和悲伤，无论是岁月静好还是狂风大浪我们都彼此支持。,"Aug 4, 2020",18,2,2,zh,0
140,AmbassadorHuang,"Both China & Cyprus have seen double-digit increase in confirmed cases recently. On congratulating Finnish PM Marin on her marriage, her reply to me is apropos: “we have experienced a lot together, shared joys & sorrows, and supported each other at the bottom & in the storm”.","Aug 4, 2020",4,1,0,en,0
141,AmbassadorLei,President Xi Jinping arrived in San Francisco on Tuesday to attend a China-US summit and the APEC Economic Leaders' Meeting.,Nov 15,4,0,0,en,1
142,AmbassadorLei,"Today I had the honor and pleasure to attend the China-Aided rice distribution ceremony in Morija, together with the Rt. Hon. Prime Minister of Lesotho. China is always together with our Basotho friends in the battle against food insecurity.",Nov 9,33,13,5,en,0
143,AmbassadorLei,Further facilitation of personnel and business exchanges between China and other countries.,Nov 7,0,1,1,en,0
144,AmbassadorLei,The 6th China International Import Expo (#CIIE) opened in Shanghai yesterday. It is part of a series of major opening up measures undertaken by the Chinese Government to further increase imports and easing market access for foreign investors.,Nov 6,2,2,0,en,0
145,AmbassadorLei,"Many thanks to all friends, especially leaders, dignitaries of the Kingdom of Lesotho for their presence at the reception marking the 74th anniversary of the founding of the People's Republic of China. Maycontinue to prosper andfriendship & cooperation continue to flourish.",Aug 31,34,7,1,en,0
146,AmbassadorLei,President Xi Jinping arrived in South Africa yesterday evening for the XV #BRICS Summit and a state visit to the RSA.,Aug 22,7,2,1,en,1
147,AmbassadorLei,"As the saying goes, teaching a man to fish is better than giving him fish. China is always together with Lesotho in the fight against food insecurity and mulnutrition!",Aug 20,5,1,0,en,0
148,AmbassadorLei,Today I welcomed the experts from & attended  the opening of two China-Aided Training Seminars on Management of Chick & Parent Stock Hatchery & on Beef Cattle Feeding together with Hon Minister Mofosi. 90 participants from Lesotho will attend this month-long training course.,Aug 20,35,8,3,en,0
149,AmbassadorLei,"Yesterday I toured the worksite of the Maseru District Hospital and Eye Clinic, a gift from Government & people to Government & people. I was told by the project manager that it would be completed by the end of this year. Together we will build a community of health!",Jul 25,138,31,11,en,0
150,AmbassadorLei,"I am sure that more and more  tourists esp. the younger generation would love to choose the Kingdom of  as their holiday destination in the near future, for they could have a unique travel experience in this beautiful ""Kingdom in the Sky"".",Jul 15,81,15,4,en,0
151,AmbassadorLei,"On 28 June, the Donation Ceremony of Medicine and Medical Instruments by the 17th China Medical Team to Lesotho was held in Leribe, Lesotho.The donation includes commonly used clinical drugs, surgical and gynecological instruments, etc. with a total value of over 800,000 Maloti .",Jun 29,6,3,0,en,0
152,AmbassadorLei,"This year is the 60th anniversary of the dispatch of Medical Teams abroad. Medical Team has been in  for over 25 years now. The 17th Medical Team is the fourth team I have welcomed here since I arrived in four years ago.
Together we work to build a Community of Health.",Jun 29,13,2,1,en,0
153,AmbassadorLei,"A brilliant aerial view of the solar panels! 
Phase I of Ramarothole Solar Power Plant is a good example of China-Lesotho pragmatic cooperation. https://twitter.com/renoka_movement/status/1668334921507831810…",Jun 13,0,1,0,en,0
154,AmbassadorLei,Exciting moment of the ribbon-cutting for Phase I of the Mafeteng Solar Power Plant Project! A time of harvest and a time of celebration for pragmatic cooperation!,Jun 12,7,1,0,en,0
155,AmbassadorLei,"Today I had the honor & pleasure to attend, together with the Rt Hon PM of Lesotho, the handover ceremony of Phase I (30 megawatts) of the Mafeteng Solar Power Plant Project. Thanks to Sinoma and TBEA for their great job! Together we can build a Community of a Shared Future!",Jun 12,87,14,5,en,0
156,AmbassadorLei,They benefited from a free medical checks by the Chinese Medical Team in Lesotho. We hope these donations could warm up the winter season for Lesotho children.,Jun 6,3,2,1,en,0
157,AmbassadorLei,"“Warm Children's Hearts: A China-Africa Joint Action”was held in Lesotho on 31th May. During the Ceremony, 150 Basotho children received love parcels which include hygiene products, blankets, stationeries, etc.",Jun 6,4,2,1,en,0
158,AmbassadorLei,"Speaking at a symposium on cultural legacy & development, President Xi outlined five prominent features of Chinese civilization, stressing that a deep understanding of Chinese civilization is essential to understanding China’s past, present and future.",Jun 5,5,1,2,en,0
159,AmbassadorLei,"""Warm Children's Hearts: a China-Africa Joint Action"" was held in Lesotho ahead of the International Children's Day. We hope our love parcels to the 150  boys and girls will enable them to have a comfortable and warm winter season.",Jun 6,4,1,1,en,0
160,AmbassadorLei,China's Global Security Initiative enhances world peace and is conducive to sustainable security at turbulent times.,Jun 6,7,4,2,en,0
161,Ambassador_Liu,President Xi Jinping just arrived in #SanFrancisco for the China-U.S. summit meeting and the #APEC Economic Leaders' Meeting.,Nov 14,5.2K,1K,444,en,1
162,Ambassador_Liu,A handshake again across the Pacific Ocean one year after Bali. ,Nov 15,1K,212,74,en,1
163,Ambassador_Liu,President Xi Jinping and U.S. President Joe Biden have started their meeting at Filoli Estate in San Francisco.,Nov 15,2.2K,604,148,en,1
164,Ambassador_Liu,President Xi noted that the China-U.S. relationship - the most important bilateral relationship in the world - should be perceived & envisioned in the broad context of the accelerating global transformations unseen in a century and develop in a way that benefits our two peoples.,Nov 15,218,67,22,en,1
165,Ambassador_Liu,"For two large countries like China and the U.S., turning their back on each other is not an option. It is unrealistic for one side to remodel the other. And conflict and confrontation between them has unbearable consequences for both sides.",Nov 15,472,124,48,en,1
166,Ambassador_Liu,"Major-country competition is not the prevailing trend of current times and cannot solve the problems facing China and the U.S. or the world at large. Planet Earth is big enough for the two countries to succeed, and one country’s success is an opportunity for the other.",Nov 15,205,49,25,en,0
167,Ambassador_Liu,"respect each other, coexist in peace and pursue win-win ocopeation https://twitter.com/SpokespersonCHN/status/1724884045040157042…",Nov 15,1,0,1,en,1
168,Ambassador_Liu,President Xi said he looks forward to having an in-depth exchange of views and reaching new understandings with President Biden on strategic and overarching issues critical to the direction of China-U.S. relations and on major issues affecting world peace and development.,Nov 15,198,45,47,en,1
169,Ambassador_Liu,"... and the other is to cling to the zero-sum mentality, provoke rivalry and confrontation, and drive the world toward turmoil and division. The two choices point to two different directions that will decide the future of humanity and Planet Earth.",Nov 15,593,121,28,en,0
